comparison,ref,query,variable,value
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,matching_loci,0
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,matching_loci,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,matching_loci,0
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,matching_loci,0
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,matching_loci,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,matching_loci,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,matching_loci,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,matching_loci,0
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,matching_loci,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,matching_loci,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_prop,29/29
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_prop,29/29
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_prop,29/29
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_prop,14/14
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_prop,29/29
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_prop,18/18
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_prop,0/14
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_prop,1/14
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_prop,5/18
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_prop,15/15
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_prop,2/15
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_prop,2/14
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_prop,4/18
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_prop,1/15
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_prop,1/15
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_prop,4/18
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_prop,1/14
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_prop,2/14
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_prop,14/14
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_prop,0/14
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_perc,100.0
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_perc,100.0
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_perc,100.0
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_perc,0.0
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_perc,7.1
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_perc,27.8
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_perc,100.0
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_perc,13.3
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_perc,14.3
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_perc,22.2
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_perc,6.7
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_exon_perc,6.7
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_perc,22.2
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_exon_perc,7.1
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_exon_perc,14.3
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_exon_perc,100.0
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_exon_perc,0.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_prop,18/18
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_prop,14/14
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_prop,14/14
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_prop,29/29
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_prop,15/15
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_prop,29/29
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_prop,4/18
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_prop,2/15
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_prop,1/14
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_prop,29/29
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_prop,1/14
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_prop,2/14
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_prop,1/15
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_prop,4/18
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_prop,0/14
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_prop,0/14
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_prop,5/18
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_prop,2/14
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_prop,29/29
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_prop,1/15
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_perc,100.0
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_perc,100.0
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_perc,100.0
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_perc,22.2
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_perc,13.3
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_perc,7.1
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_perc,100.0
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_perc,7.1
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_perc,14.3
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_perc,6.7
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_perc,22.2
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,novel_exon_perc,0.0
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_perc,0.0
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,novel_exon_perc,27.8
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,novel_exon_perc,14.3
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,novel_exon_perc,100.0
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,novel_exon_perc,6.7
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_loci_prop,29/29
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_loci_prop,29/29
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_loci_prop,29/29
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_loci_prop,14/14
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_loci_prop,29/29
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_loci_prop,
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_loci_prop,0/14
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_loci_prop,1/14
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_loci_prop,
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_loci_prop,15/15
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_loci_prop,2/15
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_loci_prop,2/14
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_loci_prop,
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_loci_prop,1/15
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_loci_prop,1/15
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_loci_prop,
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_loci_prop,1/14
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_loci_prop,2/14
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_loci_prop,14/14
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_loci_prop,0/14
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_loci_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_loci_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_loci_perc,100.0
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_loci_perc,100.0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_loci_perc,100.0
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_loci_perc,
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_loci_perc,0.0
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_loci_perc,7.1
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_loci_perc,
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,missed_loci_perc,100.0
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,missed_loci_perc,13.3
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,missed_loci_perc,14.3
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,missed_loci_perc,
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,missed_loci_perc,6.7
